time,sensor,data
12-30-2018 19:00:16,P1T,72.14
12-30-2018 19:00:16,P1H,50.50
12-30-2018 19:00:23,F20,510
12-30-2018 19:00:23,F2T,75.92
12-30-2018 19:00:23,F2H,41.30
12-30-2018 19:30:01,F10,476
12-30-2018 19:30:01,F1T,74.66
12-30-2018 19:30:01,F1H,37.00
12-30-2018 19:30:09,N10,388
12-30-2018 19:30:09,N11,331
12-30-2018 19:30:09,N12,313
12-30-2018 19:30:09,N1T,83.84
12-30-2018 19:30:09,N1H,99.90
12-30-2018 19:30:16,P10,551
12-30-2018 19:30:16,P11,546
12-30-2018 19:30:16,P12,455
12-30-2018 19:30:16,P1T,71.42
12-30-2018 19:30:16,P1H,46.10
12-30-2018 19:30:24,F20,516
12-30-2018 19:30:24,F2T,70.16
12-30-2018 19:30:24,F2H,47.10
12-30-2018 20:00:01,F10,488
12-30-2018 20:00:01,F1T,72.68
12-30-2018 20:00:01,F1H,39.60
12-30-2018 20:00:08,N10,388
12-30-2018 20:00:08,N11,332
12-30-2018 20:00:08,N12,316
12-30-2018 20:00:08,N1T,83.66
12-30-2018 20:00:08,N1H,99.90
12-30-2018 20:00:16,P10,558
12-30-2018 20:00:16,P11,526
12-30-2018 20:00:16,P12,454
12-30-2018 20:00:16,P1T,71.06
12-30-2018 20:00:16,P1H,46.00
12-30-2018 20:00:23,F20,515
12-30-2018 20:00:23,F2T,69.26
12-30-2018 20:00:23,F2H,47.90
12-30-2018 20:30:01,F10,485
12-30-2018 20:30:01,F1T,72.14
12-30-2018 20:30:01,F1H,40.20
12-30-2018 20:30:08,N10,387
12-30-2018 20:30:08,N11,333
12-30-2018 20:30:08,N12,318
12-30-2018 20:30:08,N1T,83.48
12-30-2018 20:30:08,N1H,99.90
12-30-2018 20:30:15,P10,558
12-30-2018 20:30:15,P11,525
12-30-2018 20:30:15,P12,461
12-30-2018 20:30:15,P1T,70.88
12-30-2018 20:30:15,P1H,46.10
12-30-2018 20:30:23,F20,513
12-30-2018 20:30:23,F2T,68.90
12-30-2018 20:30:23,F2H,49.10
12-30-2018 21:00:01,F10,483
12-30-2018 21:00:01,F1T,71.78
12-30-2018 21:00:01,F1H,40.20
12-30-2018 21:00:09,N10,386
12-30-2018 21:00:09,N11,332
12-30-2018 21:00:09,N12,316
12-30-2018 21:00:09,N1T,83.30
12-30-2018 21:00:09,N1H,99.90
12-30-2018 21:00:16,P10,553
12-30-2018 21:00:16,P11,534
12-30-2018 21:00:16,P12,462
12-30-2018 21:00:16,P1T,70.70
12-30-2018 21:00:16,P1H,46.50
12-30-2018 21:00:23,F20,508
12-30-2018 21:00:23,F2T,68.72
12-30-2018 21:00:23,F2H,49.80
12-30-2018 21:30:01,F10,488
12-30-2018 21:30:01,F1T,71.60
12-30-2018 21:30:01,F1H,40.70
12-30-2018 21:30:08,N10,387
12-30-2018 21:30:08,N11,334
12-30-2018 21:30:08,N12,316
12-30-2018 21:30:08,N1T,83.12
12-30-2018 21:30:08,N1H,99.90
12-30-2018 21:30:15,P10,559
12-30-2018 21:30:15,P11,534
12-30-2018 21:30:15,P12,464
12-30-2018 21:30:15,P1T,70.70
12-30-2018 21:30:15,P1H,45.90
12-30-2018 21:30:23,F20,501
12-30-2018 21:30:23,F2T,68.54
12-30-2018 21:30:23,F2H,49.70
12-30-2018 22:00:01,F10,480
12-30-2018 22:00:01,F1T,71.60
12-30-2018 22:00:01,F1H,41.00
12-30-2018 22:00:09,N10,392
12-30-2018 22:00:09,N11,335
12-30-2018 22:00:09,N12,315
12-30-2018 22:00:09,N1T,83.12
12-30-2018 22:00:09,N1H,99.90
12-30-2018 22:00:16,P10,561
12-30-2018 22:00:16,P11,528
12-30-2018 22:00:16,P12,467
12-30-2018 22:00:16,P1T,70.70
12-30-2018 22:00:16,P1H,47.50
12-30-2018 22:00:23,F20,496
12-30-2018 22:00:23,F2T,68.54
12-30-2018 22:00:23,F2H,49.40
12-30-2018 22:30:01,F10,481
12-30-2018 22:30:01,F1T,71.42
12-30-2018 22:30:01,F1H,41.10
12-30-2018 22:30:08,N10,390
12-30-2018 22:30:08,N11,334
12-30-2018 22:30:08,N12,320
12-30-2018 22:30:08,N1T,83.30
12-30-2018 22:30:08,N1H,99.90
12-30-2018 22:30:16,P10,560
12-30-2018 22:30:16,P11,551
12-30-2018 22:30:16,P12,468
12-30-2018 22:30:16,P1T,70.52
12-30-2018 22:30:16,P1H,51.50
12-30-2018 22:30:23,F20,495
12-30-2018 22:30:23,F2T,68.36
12-30-2018 22:30:23,F2H,49.90
12-30-2018 23:00:01,F10,489
12-30-2018 23:00:01,F1T,71.42
12-30-2018 23:00:01,F1H,41.30
12-30-2018 23:00:09,N10,382
12-30-2018 23:00:09,N11,330
12-30-2018 23:00:09,N12,315
12-30-2018 23:00:09,N1T,83.30
12-30-2018 23:00:09,N1H,99.90
12-30-2018 23:00:16,P10,564
12-30-2018 23:00:16,P11,554
12-30-2018 23:00:16,P12,469
12-30-2018 23:00:16,P1T,70.52
12-30-2018 23:00:16,P1H,52.00
12-30-2018 23:00:23,F20,500
12-30-2018 23:00:23,F2T,68.36
12-30-2018 23:00:23,F2H,50.00
12-30-2018 23:30:01,F10,480
12-30-2018 23:30:01,F1T,71.24
12-30-2018 23:30:01,F1H,41.50
12-30-2018 23:30:08,N10,381
12-30-2018 23:30:08,N11,334
12-30-2018 23:30:08,N12,318
12-30-2018 23:30:08,N1T,83.30
12-30-2018 23:30:08,N1H,99.90
12-30-2018 23:30:16,P10,558
12-30-2018 23:30:16,P11,539
12-30-2018 23:30:16,P12,472
12-30-2018 23:30:16,P1T,70.52
12-30-2018 23:30:16,P1H,51.00
12-30-2018 23:30:23,F20,500
12-30-2018 23:30:23,F2T,68.18
12-30-2018 23:30:23,F2H,50.30
12-31-2018 00:00:02,F10,488
12-31-2018 00:00:02,F1T,71.24
12-31-2018 00:00:02,F1H,41.80
12-31-2018 00:00:09,N10,383
12-31-2018 00:00:09,N11,334
12-31-2018 00:00:09,N12,314
12-31-2018 00:00:09,N1T,83.30
12-31-2018 00:00:09,N1H,99.90
12-31-2018 00:00:16,P10,560
12-31-2018 00:00:16,P11,547
12-31-2018 00:00:16,P12,473
12-31-2018 00:00:16,P1T,70.52
12-31-2018 00:00:16,P1H,51.40
12-31-2018 00:00:24,F20,492
12-31-2018 00:00:24,F2T,68.18
12-31-2018 00:00:24,F2H,50.30
12-31-2018 00:30:01,F10,488
12-31-2018 00:30:01,F1T,71.24
12-31-2018 00:30:01,F1H,41.80
12-31-2018 00:30:09,N10,385
12-31-2018 00:30:09,N11,335
12-31-2018 00:30:09,N12,323
12-31-2018 00:30:09,N1T,83.30
12-31-2018 00:30:09,N1H,99.90
12-31-2018 00:30:16,P10,565
12-31-2018 00:30:16,P11,553
12-31-2018 00:30:16,P12,471
12-31-2018 00:30:16,P1T,70.52
12-31-2018 00:30:16,P1H,51.70
12-31-2018 00:30:23,F20,502
12-31-2018 00:30:23,F2T,68.18
12-31-2018 00:30:23,F2H,50.40
12-31-2018 01:00:01,F10,492
12-31-2018 01:00:01,F1T,71.24
12-31-2018 01:00:01,F1H,42.10
12-31-2018 01:00:08,N10,384
12-31-2018 01:00:08,N11,338
12-31-2018 01:00:08,N12,325
12-31-2018 01:00:08,N1T,83.30
12-31-2018 01:00:08,N1H,99.90
12-31-2018 01:00:15,P10,552
12-31-2018 01:00:15,P11,566
12-31-2018 01:00:15,P12,472
12-31-2018 01:00:15,P1T,70.16
12-31-2018 01:00:15,P1H,52.30
12-31-2018 01:00:23,F20,510
12-31-2018 01:00:23,F2T,68.18
12-31-2018 01:00:23,F2H,51.10
12-31-2018 01:30:01,F10,488
12-31-2018 01:30:01,F1T,71.24
12-31-2018 01:30:01,F1H,42.30
12-31-2018 01:30:09,N10,387
12-31-2018 01:30:09,N11,337
12-31-2018 01:30:09,N12,329
12-31-2018 01:30:09,N1T,81.32
12-31-2018 01:30:09,N1H,99.90
12-31-2018 01:30:16,P10,561
12-31-2018 01:30:16,P11,551
12-31-2018 01:30:16,P12,477
12-31-2018 01:30:16,P1T,69.80
12-31-2018 01:30:16,P1H,51.90
12-31-2018 01:30:23,F20,512
12-31-2018 01:30:23,F2T,68.00
12-31-2018 01:30:23,F2H,50.70
12-31-2018 02:00:01,F10,490
12-31-2018 02:00:01,F1T,71.06
12-31-2018 02:00:01,F1H,42.20
12-31-2018 02:00:08,N10,386
12-31-2018 02:00:08,N11,340
12-31-2018 02:00:08,N12,329
12-31-2018 02:00:08,N1T,80.78
12-31-2018 02:00:08,N1H,99.90
12-31-2018 02:00:16,P10,551
12-31-2018 02:00:16,P11,537
12-31-2018 02:00:16,P12,477
12-31-2018 02:00:16,P1T,69.80
12-31-2018 02:00:16,P1H,49.90
12-31-2018 02:00:23,F20,516
12-31-2018 02:00:23,F2T,68.00
12-31-2018 02:00:23,F2H,50.80
12-31-2018 02:30:01,F10,498
12-31-2018 02:30:01,F1T,71.06
12-31-2018 02:30:01,F1H,42.40
12-31-2018 02:30:09,N10,386
12-31-2018 02:30:09,N11,337
12-31-2018 02:30:09,N12,330
12-31-2018 02:30:09,N1T,80.24
12-31-2018 02:30:09,N1H,99.90
12-31-2018 02:30:16,P10,566
12-31-2018 02:30:16,P11,556
12-31-2018 02:30:16,P12,476
12-31-2018 02:30:16,P1T,69.80
12-31-2018 02:30:16,P1H,53.80
12-31-2018 02:30:23,F20,506
12-31-2018 02:30:23,F2T,67.82
12-31-2018 02:30:23,F2H,51.20
12-31-2018 03:00:01,F10,486
12-31-2018 03:00:01,F1T,71.06
12-31-2018 03:00:01,F1H,42.50
12-31-2018 03:00:08,N10,388
12-31-2018 03:00:08,N11,341
12-31-2018 03:00:08,N12,337
12-31-2018 03:00:08,N1T,79.88
12-31-2018 03:00:08,N1H,99.90
12-31-2018 03:00:16,P10,565
12-31-2018 03:00:16,P11,569
12-31-2018 03:00:16,P12,477
12-31-2018 03:00:16,P1T,69.62
12-31-2018 03:00:16,P1H,52.10
12-31-2018 03:00:23,F20,519
12-31-2018 03:00:23,F2T,67.82
12-31-2018 03:00:23,F2H,50.80
12-31-2018 03:30:02,F10,485
12-31-2018 03:30:02,F1T,71.06
12-31-2018 03:30:02,F1H,42.50
12-31-2018 03:30:09,N10,393
12-31-2018 03:30:09,N11,341
12-31-2018 03:30:09,N12,331
12-31-2018 03:30:09,N1T,79.70
12-31-2018 03:30:09,N1H,99.90
12-31-2018 03:30:16,P10,563
12-31-2018 03:30:16,P11,565
12-31-2018 03:30:16,P12,476
12-31-2018 03:30:16,P1T,69.62
12-31-2018 03:30:16,P1H,57.10
12-31-2018 03:30:24,F20,518
12-31-2018 03:30:24,F2T,67.82
12-31-2018 03:30:24,F2H,50.90
12-31-2018 04:00:01,F10,486
12-31-2018 04:00:01,F1T,70.88
12-31-2018 04:00:01,F1H,42.70
12-31-2018 04:00:08,N10,392
12-31-2018 04:00:08,N11,339
12-31-2018 04:00:08,N12,335
12-31-2018 04:00:08,N1T,79.52
12-31-2018 04:00:08,N1H,99.90
12-31-2018 04:00:16,P10,568
12-31-2018 04:00:16,P11,545
12-31-2018 04:00:16,P12,484
12-31-2018 04:00:16,P1T,69.62
12-31-2018 04:00:16,P1H,52.70
12-31-2018 04:00:23,F20,519
12-31-2018 04:00:23,F2T,67.64
12-31-2018 04:00:23,F2H,51.00
12-31-2018 04:30:01,F10,497
12-31-2018 04:30:01,F1T,70.88
12-31-2018 04:30:01,F1H,42.70
12-31-2018 04:30:08,N10,390
12-31-2018 04:30:08,N11,341
12-31-2018 04:30:08,N12,335
12-31-2018 04:30:08,N1T,79.34
12-31-2018 04:30:08,N1H,99.90
12-31-2018 04:30:15,P10,570
12-31-2018 04:30:15,P11,562
12-31-2018 04:30:15,P12,480
12-31-2018 04:30:15,P1T,69.62
12-31-2018 04:30:15,P1H,56.00
12-31-2018 04:30:23,F20,518
12-31-2018 04:30:23,F2T,67.64
12-31-2018 04:30:23,F2H,51.30
12-31-2018 05:00:01,F10,491
12-31-2018 05:00:01,F1T,70.70
12-31-2018 05:00:01,F1H,42.80
12-31-2018 05:00:09,N10,395
12-31-2018 05:00:09,N11,342
12-31-2018 05:00:09,N12,342
12-31-2018 05:00:09,N1T,79.16
12-31-2018 05:00:09,N1H,99.90
12-31-2018 05:00:16,P10,552
12-31-2018 05:00:16,P11,557
12-31-2018 05:00:16,P12,479
12-31-2018 05:00:16,P1T,69.62
12-31-2018 05:00:16,P1H,54.40
12-31-2018 05:00:23,F20,528
12-31-2018 05:00:23,F2T,67.64
12-31-2018 05:00:23,F2H,51.60
12-31-2018 05:30:01,F10,470
12-31-2018 05:30:01,F1T,70.70
12-31-2018 05:30:01,F1H,42.90
12-31-2018 05:30:08,N10,392
12-31-2018 05:30:08,N11,342
12-31-2018 05:30:08,N12,338
12-31-2018 05:30:08,N1T,79.16
12-31-2018 05:30:08,N1H,99.90
12-31-2018 05:30:16,P10,562
12-31-2018 05:30:16,P11,557
12-31-2018 05:30:16,P12,478
12-31-2018 05:30:16,P1T,69.44
12-31-2018 05:30:16,P1H,51.60
12-31-2018 05:30:23,F20,530
12-31-2018 05:30:23,F2T,67.64
12-31-2018 05:30:23,F2H,51.60
12-31-2018 06:00:01,F10,468
12-31-2018 06:00:01,F1T,80.96
12-31-2018 06:00:01,F1H,30.80
12-31-2018 06:00:09,N10,394
12-31-2018 06:00:09,N11,340
12-31-2018 06:00:09,N12,340
12-31-2018 06:00:09,N1T,78.98
12-31-2018 06:00:09,N1H,99.90
12-31-2018 06:00:16,P10,568
12-31-2018 06:00:16,P11,554
12-31-2018 06:00:16,P12,471
12-31-2018 06:00:16,P1T,70.16
12-31-2018 06:00:16,P1H,48.60
12-31-2018 06:00:23,F20,531
12-31-2018 06:00:23,F2T,67.64
12-31-2018 06:00:23,F2H,51.90
12-31-2018 06:30:01,F10,470
12-31-2018 06:30:01,F1T,82.40
12-31-2018 06:30:01,F1H,29.60
12-31-2018 06:30:08,N10,397
12-31-2018 06:30:08,N11,343
12-31-2018 06:30:08,N12,342
12-31-2018 06:30:08,N1T,79.16
12-31-2018 06:30:08,N1H,99.90
12-31-2018 06:30:16,P10,567
12-31-2018 06:30:16,P11,551
12-31-2018 06:30:16,P12,467
12-31-2018 06:30:16,P1T,70.34
12-31-2018 06:30:16,P1H,48.80
12-31-2018 06:30:23,F20,530
12-31-2018 06:30:23,F2T,67.82
12-31-2018 06:30:23,F2H,52.10
12-31-2018 07:00:01,F10,469
12-31-2018 07:00:01,F1T,82.76
12-31-2018 07:00:01,F1H,29.40
12-31-2018 07:00:09,N10,401
12-31-2018 07:00:09,N11,342
12-31-2018 07:00:09,N12,340
12-31-2018 07:00:09,N1T,79.34
12-31-2018 07:00:09,N1H,99.90
12-31-2018 07:00:16,P10,565
12-31-2018 07:00:16,P11,561
12-31-2018 07:00:16,P12,475
12-31-2018 07:00:16,P1T,70.88
12-31-2018 07:00:16,P1H,50.40
12-31-2018 07:00:24,F20,522
12-31-2018 07:00:24,F2T,68.00
12-31-2018 07:00:24,F2H,51.10
12-31-2018 07:30:01,F10,458
12-31-2018 07:30:01,F1T,82.94
12-31-2018 07:30:01,F1H,29.30
12-31-2018 07:30:09,N10,400
12-31-2018 07:30:09,N11,342
12-31-2018 07:30:09,N12,339
12-31-2018 07:30:09,N1T,81.14
12-31-2018 07:30:09,N1H,99.90
12-31-2018 07:30:16,P10,567
12-31-2018 07:30:16,P11,565
12-31-2018 07:30:16,P12,473
12-31-2018 07:30:16,P1T,71.06
12-31-2018 07:30:16,P1H,54.30
12-31-2018 07:30:23,F20,525
12-31-2018 07:30:23,F2T,74.48
12-31-2018 07:30:23,F2H,44.50
12-31-2018 08:00:01,F10,466
12-31-2018 08:00:01,F1T,83.12
12-31-2018 08:00:01,F1H,29.20
12-31-2018 08:00:08,N10,406
12-31-2018 08:00:08,N11,343
12-31-2018 08:00:08,N12,334
12-31-2018 08:00:08,N1T,81.86
12-31-2018 08:00:08,N1H,99.90
12-31-2018 08:00:15,P10,568
12-31-2018 08:00:15,P11,550
12-31-2018 08:00:15,P12,479
12-31-2018 08:00:15,P1T,71.24
12-31-2018 08:00:15,P1H,49.10
12-31-2018 08:00:23,F20,520
12-31-2018 08:00:23,F2T,74.66
12-31-2018 08:00:23,F2H,44.60
12-31-2018 08:30:01,F10,465
12-31-2018 08:30:01,F1T,83.30
12-31-2018 08:30:01,F1H,29.40
12-31-2018 08:30:09,N10,401
12-31-2018 08:30:09,N11,344
12-31-2018 08:30:09,N12,339
12-31-2018 08:30:09,N1T,82.40
12-31-2018 08:30:09,N1H,99.90
12-31-2018 08:30:16,P10,573
12-31-2018 08:30:16,P11,545
12-31-2018 08:30:16,P12,476
12-31-2018 08:30:16,P1T,71.42
12-31-2018 08:30:16,P1H,49.50
12-31-2018 08:30:23,F20,521
12-31-2018 08:30:23,F2T,74.84
12-31-2018 08:30:23,F2H,44.50
12-31-2018 09:00:01,F10,460
12-31-2018 09:00:01,F1T,83.48
12-31-2018 09:00:01,F1H,29.40
12-31-2018 09:00:08,N10,405
12-31-2018 09:00:08,N11,343
12-31-2018 09:00:08,N12,334
12-31-2018 09:00:08,N1T,82.94
12-31-2018 09:00:08,N1H,99.90
12-31-2018 09:00:15,P10,579
12-31-2018 09:00:15,P11,535
12-31-2018 09:00:15,P12,477
12-31-2018 09:00:15,P1T,71.60
12-31-2018 09:00:15,P1H,51.80
12-31-2018 09:00:23,F20,523
12-31-2018 09:00:23,F2T,74.84
12-31-2018 09:00:23,F2H,44.70
12-31-2018 09:30:01,F10,467
12-31-2018 09:30:01,F1T,83.48
12-31-2018 09:30:01,F1H,29.40
12-31-2018 09:30:09,N10,401
12-31-2018 09:30:09,N11,341
12-31-2018 09:30:09,N12,326
12-31-2018 09:30:09,N1T,83.12
12-31-2018 09:30:09,N1H,99.90
12-31-2018 09:30:16,P10,570
12-31-2018 09:30:16,P11,551
12-31-2018 09:30:16,P12,478
12-31-2018 09:30:16,P1T,71.60
12-31-2018 09:30:16,P1H,50.20
12-31-2018 09:30:23,F20,520
12-31-2018 09:30:23,F2T,75.02
12-31-2018 09:30:23,F2H,44.20
12-31-2018 10:00:01,F10,466
12-31-2018 10:00:01,F1T,83.48
12-31-2018 10:00:01,F1H,29.40
12-31-2018 10:00:08,N10,401
12-31-2018 10:00:08,N11,339
12-31-2018 10:00:08,N12,329
12-31-2018 10:00:08,N1T,83.48
12-31-2018 10:00:08,N1H,99.90
12-31-2018 10:00:16,P10,572
12-31-2018 10:00:16,P11,558
12-31-2018 10:00:16,P12,478
12-31-2018 10:00:16,P1T,71.60
12-31-2018 10:00:16,P1H,54.90
12-31-2018 10:00:23,F20,507
12-31-2018 10:00:23,F2T,75.20
12-31-2018 10:00:23,F2H,44.50
12-31-2018 10:30:01,F10,460
12-31-2018 10:30:01,F1T,83.66
12-31-2018 10:30:01,F1H,29.40
12-31-2018 10:30:09,N10,401
12-31-2018 10:30:09,N11,340
12-31-2018 10:30:09,N12,328
12-31-2018 10:30:09,N1T,83.66
12-31-2018 10:30:09,N1H,99.90
12-31-2018 10:30:16,P10,563
12-31-2018 10:30:16,P11,548
12-31-2018 10:30:16,P12,479
12-31-2018 10:30:16,P1T,71.60
12-31-2018 10:30:16,P1H,51.10
12-31-2018 10:30:24,F20,516
12-31-2018 10:30:24,F2T,75.20
12-31-2018 10:30:24,F2H,44.40
12-31-2018 11:00:01,F10,464
12-31-2018 11:00:01,F1T,83.66
12-31-2018 11:00:01,F1H,29.50
12-31-2018 11:00:08,N10,400
12-31-2018 11:00:08,N11,340
12-31-2018 11:00:08,N12,333
12-31-2018 11:00:08,N1T,83.84
12-31-2018 11:00:08,N1H,99.90
12-31-2018 11:00:16,P10,580
12-31-2018 11:00:16,P11,536
12-31-2018 11:00:16,P12,487
12-31-2018 11:00:16,P1T,71.60
12-31-2018 11:00:16,P1H,50.50
12-31-2018 11:00:23,F20,525
12-31-2018 11:00:23,F2T,75.02
12-31-2018 11:00:23,F2H,44.40
12-31-2018 11:30:01,F10,469
12-31-2018 11:30:01,F1T,83.48
12-31-2018 11:30:01,F1H,29.30
12-31-2018 11:30:08,N10,401
12-31-2018 11:30:08,N11,339
12-31-2018 11:30:08,N12,329
12-31-2018 11:30:08,N1T,83.84
12-31-2018 11:30:08,N1H,99.90
12-31-2018 11:30:15,P10,576
12-31-2018 11:30:15,P11,542
12-31-2018 11:30:15,P12,478
12-31-2018 11:30:15,P1T,71.60
12-31-2018 11:30:15,P1H,50.20
12-31-2018 11:30:23,F20,529
12-31-2018 11:30:23,F2T,75.20
12-31-2018 11:30:23,F2H,44.40
12-31-2018 12:00:01,F10,461
12-31-2018 12:00:01,F1T,83.66
12-31-2018 12:00:01,F1H,29.30
12-31-2018 12:00:09,N10,404
12-31-2018 12:00:09,N11,342
12-31-2018 12:00:09,N12,331
12-31-2018 12:00:09,N1T,83.84
12-31-2018 12:00:09,N1H,99.90
12-31-2018 12:00:16,P10,568
12-31-2018 12:00:16,P11,562
12-31-2018 12:00:16,P12,478
12-31-2018 12:00:16,P1T,71.78
12-31-2018 12:00:16,P1H,50.00
12-31-2018 12:00:23,F20,527
12-31-2018 12:00:23,F2T,75.38
12-31-2018 12:00:23,F2H,44.80
12-31-2018 12:30:01,F10,465
12-31-2018 12:30:01,F1T,83.66
12-31-2018 12:30:01,F1H,29.30
12-31-2018 12:30:08,N10,398
12-31-2018 12:30:08,N11,339
12-31-2018 12:30:08,N12,326
12-31-2018 12:30:08,N1T,83.48
12-31-2018 12:30:08,N1H,99.90
12-31-2018 12:30:15,P10,552
12-31-2018 12:30:15,P11,546
12-31-2018 12:30:15,P12,480
12-31-2018 12:30:15,P1T,71.60
12-31-2018 12:30:15,P1H,52.10
12-31-2018 12:30:23,F20,525
12-31-2018 12:30:23,F2T,74.84
12-31-2018 12:30:23,F2H,45.20
12-31-2018 13:00:01,F10,467
12-31-2018 13:00:01,F1T,83.66
12-31-2018 13:00:01,F1H,29.20
12-31-2018 13:00:09,N10,397
12-31-2018 13:00:09,N11,341
12-31-2018 13:00:09,N12,327
12-31-2018 13:00:09,N1T,83.30
12-31-2018 13:00:09,N1H,99.90
12-31-2018 13:00:16,P10,578
12-31-2018 13:00:16,P11,546
12-31-2018 13:00:16,P12,493
12-31-2018 13:00:16,P1T,71.60
12-31-2018 13:00:16,P1H,52.60
12-31-2018 13:00:23,F20,526
12-31-2018 13:00:23,F2T,75.02
12-31-2018 13:00:23,F2H,44.50
12-31-2018 13:30:01,F10,470
12-31-2018 13:30:01,F1T,83.66
12-31-2018 13:30:01,F1H,29.30
12-31-2018 13:30:08,N10,399
12-31-2018 13:30:08,N11,340
12-31-2018 13:30:08,N12,332
12-31-2018 13:30:08,N1T,83.12
12-31-2018 13:30:08,N1H,99.90
12-31-2018 13:30:16,P10,579
12-31-2018 13:30:16,P11,556
12-31-2018 13:30:16,P12,483
12-31-2018 13:30:16,P1T,71.42
12-31-2018 13:30:16,P1H,53.70
12-31-2018 13:30:23,F20,531
12-31-2018 13:30:23,F2T,75.02
12-31-2018 13:30:23,F2H,44.80
12-31-2018 14:00:01,F10,470
12-31-2018 14:00:01,F1T,84.02
12-31-2018 14:00:01,F1H,29.30
12-31-2018 14:00:09,N10,402
12-31-2018 14:00:09,N11,341
12-31-2018 14:00:09,N12,333
12-31-2018 14:00:09,N1T,83.12
12-31-2018 14:00:09,N1H,99.90
12-31-2018 14:00:16,P10,577
12-31-2018 14:00:16,P11,563
12-31-2018 14:00:16,P12,489
12-31-2018 14:00:16,P1T,71.60
12-31-2018 14:00:16,P1H,55.50
12-31-2018 14:00:23,F20,535
12-31-2018 14:00:23,F2T,75.02
12-31-2018 14:00:23,F2H,45.40
12-31-2018 14:30:01,F10,466
12-31-2018 14:30:01,F1T,83.84
12-31-2018 14:30:01,F1H,29.50
12-31-2018 14:30:08,N10,404
12-31-2018 14:30:08,N11,341
12-31-2018 14:30:08,N12,342
12-31-2018 14:30:08,N1T,83.12
12-31-2018 14:30:08,N1H,99.90
12-31-2018 14:30:16,P10,578
12-31-2018 14:30:16,P11,571
12-31-2018 14:30:16,P12,489
12-31-2018 14:30:16,P1T,71.60
12-31-2018 14:30:16,P1H,51.70
12-31-2018 14:30:23,F20,534
12-31-2018 14:30:23,F2T,75.02
12-31-2018 14:30:23,F2H,44.90
12-31-2018 15:00:01,F10,473
12-31-2018 15:00:01,F1T,84.02
12-31-2018 15:00:01,F1H,29.60
12-31-2018 15:00:09,N10,398
12-31-2018 15:00:09,N11,343
12-31-2018 15:00:09,N12,333
12-31-2018 15:00:09,N1T,83.30
12-31-2018 15:00:09,N1H,99.90
12-31-2018 15:00:16,P10,578
12-31-2018 15:00:16,P11,565
12-31-2018 15:00:16,P12,486
12-31-2018 15:00:16,P1T,71.78
12-31-2018 15:00:16,P1H,51.20
12-31-2018 15:00:24,F20,544
12-31-2018 15:00:24,F2T,75.38
12-31-2018 15:00:24,F2H,45.20
12-31-2018 15:30:01,F10,473
12-31-2018 15:30:01,F1T,84.20
12-31-2018 15:30:01,F1H,29.60
12-31-2018 15:30:09,N10,397
12-31-2018 15:30:09,N11,343
12-31-2018 15:30:09,N12,337
12-31-2018 15:30:09,N1T,83.48
12-31-2018 15:30:09,N1H,99.90
12-31-2018 15:30:16,P10,400
12-31-2018 15:30:16,P11,323
12-31-2018 15:30:16,P12,312
12-31-2018 15:30:16,P1T,71.96
12-31-2018 15:30:16,P1H,53.10
12-31-2018 15:30:23,F20,543
12-31-2018 15:30:23,F2T,75.74
12-31-2018 15:30:23,F2H,45.10
12-31-2018 16:00:01,F10,467
12-31-2018 16:00:01,F1T,84.02
12-31-2018 16:00:01,F1H,29.60
12-31-2018 16:00:08,N10,402
12-31-2018 16:00:08,N11,343
12-31-2018 16:00:08,N12,337
12-31-2018 16:00:08,N1T,83.48
12-31-2018 16:00:08,N1H,99.90
12-31-2018 16:00:15,P10,418
12-31-2018 16:00:15,P11,334
12-31-2018 16:00:15,P12,321
12-31-2018 16:00:15,P1T,71.78
12-31-2018 16:00:15,P1H,52.30
12-31-2018 16:00:23,F20,557
12-31-2018 16:00:23,F2T,75.56
12-31-2018 16:00:23,F2H,45.50
12-31-2018 16:30:01,F10,467
12-31-2018 16:30:01,F1T,84.02
12-31-2018 16:30:01,F1H,29.60
12-31-2018 16:30:09,N10,404
12-31-2018 16:30:09,N11,343
12-31-2018 16:30:09,N12,339
12-31-2018 16:30:09,N1T,83.30
12-31-2018 16:30:09,N1H,99.90
12-31-2018 16:30:16,P10,432
12-31-2018 16:30:16,P11,342
12-31-2018 16:30:16,P12,325
12-31-2018 16:30:16,P1T,71.60
12-31-2018 16:30:16,P1H,54.80
12-31-2018 16:30:23,F20,555
12-31-2018 16:30:23,F2T,75.38
12-31-2018 16:30:23,F2H,45.10
12-31-2018 17:00:01,F10,472
12-31-2018 17:00:01,F1T,84.38
12-31-2018 17:00:01,F1H,29.70
12-31-2018 17:00:08,N10,403
12-31-2018 17:00:08,N11,343
12-31-2018 17:00:08,N12,340
12-31-2018 17:00:08,N1T,83.66
12-31-2018 17:00:08,N1H,99.90
12-31-2018 17:00:15,P10,442
12-31-2018 17:00:15,P11,352
12-31-2018 17:00:15,P12,333
12-31-2018 17:00:15,P1T,71.78
12-31-2018 17:00:15,P1H,55.00
12-31-2018 17:00:23,F20,557
12-31-2018 17:00:23,F2T,75.56
12-31-2018 17:00:23,F2H,45.50
12-31-2018 17:30:01,F10,470
12-31-2018 17:30:01,F1T,84.56
12-31-2018 17:30:01,F1H,30.00
12-31-2018 17:30:09,N10,406
12-31-2018 17:30:09,N11,343
12-31-2018 17:30:09,N12,343
12-31-2018 17:30:09,N1T,83.66
12-31-2018 17:30:09,N1H,99.90
